"","depto","gestion","mes","dia","hora","estacion","numestac","longitud","latitud","altura","precip","temp","tempmed","tempmax","tempmin","humed","humedmedia","humedmax","humedmin","velmedia","velmax","velmin","dirvient","dirvientmed","dirvientmax","dirvientmin","eto","nubo","presion","presionmed","presionmax","presionmin"
"209","Chuquisaca",2020,11,14,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.3,8.8,NA,68,68,68,NA,9,9,NA,NA,11,11,4.63,NA,NA,NA,NA,NA
"210","Chuquisaca",2020,11,15,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.1,8.9,NA,58,68,43,NA,18,7,NA,NA,16,15,5.09,NA,NA,NA,NA,NA
"211","Chuquisaca",2020,11,16,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.3,9.9,NA,48,78,32,NA,18,9,NA,NA,16,16,5.04,NA,NA,NA,NA,NA
"212","Chuquisaca",2020,11,17,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22,11,NA,56,88,39,NA,18,10,NA,NA,16,16,4.55,NA,NA,NA,NA,NA
"213","Chuquisaca",2020,11,18,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23,9.2,NA,50,64,31,NA,18,8,NA,NA,1,16,5.05,NA,NA,NA,NA,NA
"214","Chuquisaca",2020,11,19,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.4,6.9,NA,50,69,36,NA,17,10,NA,NA,2,16,4.64,NA,NA,NA,NA,NA
"215","Chuquisaca",2020,11,20,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.2,5.5,NA,47,62,33,NA,16,0,NA,NA,2,0,4.96,NA,NA,NA,NA,NA
"216","Chuquisaca",2020,11,21,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.3,6.7,NA,66,66,66,NA,0,0,NA,NA,0,0,5.37,NA,NA,NA,NA,NA
"217","Chuquisaca",2020,11,22,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.7,8.8,NA,51,69,41,NA,13,8,NA,NA,3,2,4.26,NA,NA,NA,NA,NA
"218","Chuquisaca",2020,11,23,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.2,9.4,NA,53,75,39,NA,11,7,NA,NA,1,16,4.84,NA,NA,NA,NA,NA
"219","Chuquisaca",2020,11,24,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,25.9,10.3,NA,44,65,34,NA,14,6,NA,NA,2,14,5.72,NA,NA,NA,NA,NA
"220","Chuquisaca",2020,11,25,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,25.5,12.9,NA,45,56,30,NA,15,0,NA,NA,1,0,5.3,NA,NA,NA,NA,NA
"221","Chuquisaca",2020,11,26,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,8.2,NA,NA,22.2,10.7,NA,53,61,44,NA,15,0,NA,NA,2,0,4.69,NA,NA,NA,NA,NA
"222","Chuquisaca",2020,11,27,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,13.7,NA,NA,20.3,10.5,NA,61,83,46,NA,7,6,NA,NA,3,15,4.2,NA,NA,NA,NA,NA
"223","Chuquisaca",2020,11,28,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,24.2,11,NA,79,79,79,NA,5,5,NA,NA,16,16,5.2,NA,NA,NA,NA,NA
"224","Chuquisaca",2020,11,29,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.2,11.3,NA,46,61,38,NA,13,0,NA,NA,1,0,4.89,NA,NA,NA,NA,NA
"225","Chuquisaca",2020,11,30,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20,12.1,NA,57,63,48,NA,10,8,NA,NA,3,4,3.85,NA,NA,NA,NA,NA
"226","Chuquisaca",2020,12,1,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0.1,NA,NA,20.4,9.6,NA,65,79,44,NA,19,5,NA,NA,1,16,4.37,NA,NA,NA,NA,NA
"227","Chuquisaca",2020,12,2,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,24,8.8,NA,42,62,29,NA,10,0,NA,NA,16,0,5.41,NA,NA,NA,NA,NA
"228","Chuquisaca",2020,12,3,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.8,12.6,NA,60,81,46,NA,14,9,NA,NA,16,1,4.31,NA,NA,NA,NA,NA
"229","Chuquisaca",2020,12,4,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.1,11.2,NA,65,86,44,NA,11,10,NA,NA,1,2,4.62,NA,NA,NA,NA,NA
"230","Chuquisaca",2020,12,5,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,3.6,NA,NA,15.7,10.1,NA,79,95,62,NA,14,6,NA,NA,16,3,2.95,NA,NA,NA,NA,NA
"231","Chuquisaca",2020,12,6,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,3.2,NA,NA,15.3,7.7,NA,90,99,81,NA,13,10,NA,NA,1,3,3.28,NA,NA,NA,NA,NA
"232","Chuquisaca",2020,12,7,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.2,8.6,NA,82,97,66,NA,12,5,NA,NA,16,2,3.1,NA,NA,NA,NA,NA
"233","Chuquisaca",2020,12,8,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22,10.1,NA,60,85,42,NA,17,5,NA,NA,3,1,4.75,NA,NA,NA,NA,NA
"234","Chuquisaca",2020,12,9,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.4,10.5,NA,74,76,72,NA,16,8,NA,NA,4,4,3.39,NA,NA,NA,NA,NA
"235","Chuquisaca",2020,12,10,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,3,NA,NA,20.2,6.1,NA,49,69,39,NA,14,5,NA,NA,1,8,4.73,NA,NA,NA,NA,NA
"236","Chuquisaca",2020,12,11,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,25.6,8.6,NA,46,62,24,NA,14,0,NA,NA,4,0,5.86,NA,NA,NA,NA,NA
"237","Chuquisaca",2020,12,12,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,6.3,NA,NA,23.2,10,NA,88,88,88,NA,8,8,NA,NA,16,16,5.09,NA,NA,NA,NA,NA
"238","Chuquisaca",2020,12,13,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,25.6,10.1,NA,52,70,27,NA,12,5,NA,NA,16,7,5.72,NA,NA,NA,NA,NA
"239","Chuquisaca",2020,12,14,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,6.3,NA,NA,16.8,9.4,NA,77,85,67,NA,18,6,NA,NA,1,4,3.42,NA,NA,NA,NA,NA
"240","Chuquisaca",2020,12,15,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,25.9,7.8,NA,46,80,21,NA,19,0,NA,NA,3,0,6.01,NA,NA,NA,NA,NA
"241","Chuquisaca",2020,12,16,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.3,10,NA,59,77,34,NA,18,5,NA,NA,16,16,5.12,NA,NA,NA,NA,NA
"242","Chuquisaca",2020,12,17,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,1.3,NA,NA,21.8,11.2,NA,56,83,41,NA,19,9,NA,NA,16,16,4.55,NA,NA,NA,NA,NA
"243","Chuquisaca",2020,12,18,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,24.8,12.3,NA,51,80,34,NA,12,4,NA,NA,10,16,5.24,NA,NA,NA,NA,NA
"244","Chuquisaca",2020,12,19,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,27.7,12.1,NA,55,55,55,NA,0,0,NA,NA,0,0,6.07,NA,NA,NA,NA,NA
"245","Chuquisaca",2020,12,20,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.7,13.8,NA,71,73,68,NA,8,0,NA,NA,15,0,3.07,NA,NA,NA,NA,NA
"246","Chuquisaca",2020,12,21,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,3.2,NA,NA,18.4,10.2,NA,73,87,63,NA,14,0,NA,NA,16,0,3.75,NA,NA,NA,NA,NA
"247","Chuquisaca",2020,12,22,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22,9.1,NA,58,79,44,NA,14,0,NA,NA,16,0,4.88,NA,NA,NA,NA,NA
"248","Chuquisaca",2020,12,23,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.3,9.2,NA,52,73,40,NA,17,0,NA,NA,16,0,4.95,NA,NA,NA,NA,NA
"249","Chuquisaca",2020,12,24,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.2,9.7,NA,55,61,46,NA,12,3,NA,NA,4,10,4.6,NA,NA,NA,NA,NA
"250","Chuquisaca",2020,12,25,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,1.9,NA,NA,20.3,10.4,NA,75,94,49,NA,9,0,NA,NA,16,0,4.25,NA,NA,NA,NA,NA
"251","Chuquisaca",2020,12,26,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,20.1,NA,NA,16.8,8,NA,98,98,98,NA,4,4,NA,NA,4,4,3.65,NA,NA,NA,NA,NA
"252","Chuquisaca",2020,12,27,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,9.6,NA,NA,18.3,9.2,NA,78,90,64,NA,11,8,NA,NA,2,4,3.88,NA,NA,NA,NA,NA
"253","Chuquisaca",2020,12,28,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,1.7,NA,NA,15.4,9.6,NA,77,86,71,NA,7,0,NA,NA,16,0,2.98,NA,NA,NA,NA,NA
"254","Chuquisaca",2020,12,29,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,NA,NA,NA,17,NA,NA,79,88,67,NA,10,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"255","Chuquisaca",2020,12,30,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,12.8,NA,NA,20.3,9.7,NA,67,78,57,NA,14,3,NA,NA,2,8,4.35,NA,NA,NA,NA,NA
"256","Chuquisaca",2020,12,31,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.5,10.8,NA,76,87,54,NA,9,0,NA,NA,6,0,3.96,NA,NA,NA,NA,NA
"257","Chuquisaca",2021,1,1,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.3,10.3,NA,64,90,51,NA,14,0,NA,NA,1,0,4.81,NA,NA,NA,NA,NA
"258","Chuquisaca",2021,1,2,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.4,10.2,NA,83,83,83,NA,0,0,NA,NA,0,0,4.85,NA,NA,NA,NA,NA
"259","Chuquisaca",2021,1,3,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.2,11.8,NA,63,78,44,NA,11,0,NA,NA,16,0,4.85,NA,NA,NA,NA,NA
"260","Chuquisaca",2021,1,4,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,5.6,NA,NA,18.3,10.9,NA,74,89,63,NA,12,0,NA,NA,3,0,3.59,NA,NA,NA,NA,NA
"261","Chuquisaca",2021,1,5,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,8.8,NA,NA,17.3,9.6,NA,78,91,59,NA,14,6,NA,NA,1,16,3.53,NA,NA,NA,NA,NA
"262","Chuquisaca",2021,1,6,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,11.7,NA,NA,16.7,9,NA,83,90,74,NA,15,0,NA,NA,16,0,3.46,NA,NA,NA,NA,NA
"263","Chuquisaca",2021,1,7,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,6.3,NA,NA,16.1,8.8,NA,77,92,70,NA,8,4,NA,NA,12,15,3.32,NA,NA,NA,NA,NA
"264","Chuquisaca",2021,1,8,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,NA,NA,NA,17.1,9.7,NA,83,96,71,NA,11,4,NA,NA,16,16,3.45,NA,NA,NA,NA,NA
"265","Chuquisaca",2021,1,9,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.8,8.4,NA,82,82,82,NA,0,0,NA,NA,0,0,4.89,NA,NA,NA,NA,NA
"266","Chuquisaca",2021,1,10,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.6,8.2,NA,63,75,45,NA,15,0,NA,NA,16,0,5.12,NA,NA,NA,NA,NA
"267","Chuquisaca",2021,1,11,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,2.4,NA,NA,24.9,NA,NA,62,74,43,NA,15,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"268","Chuquisaca",2021,1,12,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,NA,NA,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Chuquisaca",2021,1,13,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,15.2,NA,NA,16.9,9.6,NA,81,84,78,NA,7,0,NA,NA,1,0,3.4,NA,NA,NA,NA,NA
"270","Chuquisaca",2021,1,14,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,3.3,NA,NA,18.2,10.2,NA,78,92,67,NA,13,0,NA,NA,16,0,3.67,NA,NA,NA,NA,NA
"271","Chuquisaca",2021,1,15,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0.6,NA,NA,21.6,10.6,NA,70,87,59,NA,4,4,NA,NA,16,16,4.55,NA,NA,NA,NA,NA
"272","Chuquisaca",2021,1,16,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.1,11.8,NA,84,84,84,NA,13,0,NA,NA,15,0,4.51,NA,NA,NA,NA,NA
"273","Chuquisaca",2021,1,17,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0.7,NA,NA,13.2,12,NA,92,98,87,NA,9,3,NA,NA,1,7,1.35,NA,NA,NA,NA,NA
"274","Chuquisaca",2021,1,18,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,19,NA,NA,14.3,5.2,NA,66,87,52,NA,8,0,NA,NA,2,0,3.36,NA,NA,NA,NA,NA
"275","Chuquisaca",2021,1,19,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18,7.2,NA,61,73,54,NA,11,6,NA,NA,1,3,4.04,NA,NA,NA,NA,NA
"276","Chuquisaca",2021,1,20,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,16.4,9,NA,74,89,59,NA,9,0,NA,NA,2,0,3.35,NA,NA,NA,NA,NA
"277","Chuquisaca",2021,1,21,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,16.9,8.2,NA,64,80,56,NA,9,4,NA,NA,16,15,3.61,NA,NA,NA,NA,NA
"278","Chuquisaca",2021,1,22,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17,7.5,NA,52,54,50,NA,12,0,NA,NA,1,0,3.73,NA,NA,NA,NA,NA
"279","Chuquisaca",2021,1,23,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.4,8.2,NA,74,82,65,NA,14,0,NA,NA,1,0,3.2,NA,NA,NA,NA,NA
"280","Chuquisaca",2021,1,24,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.3,9.6,NA,64,83,54,NA,13,4,NA,NA,15,16,4.31,NA,NA,NA,NA,NA
"281","Chuquisaca",2021,1,25,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,4.1,NA,NA,17.4,9.2,NA,89,96,85,NA,16,0,NA,NA,16,0,3.58,NA,NA,NA,NA,NA
"282","Chuquisaca",2021,1,26,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,27.7,NA,NA,20.6,9.6,NA,55,72,46,NA,18,5,NA,NA,1,2,4.38,NA,NA,NA,NA,NA
"283","Chuquisaca",2021,1,27,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.2,10.2,NA,70,90,59,NA,14,5,NA,NA,16,16,3.63,NA,NA,NA,NA,NA
"284","Chuquisaca",2021,1,28,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,NA,NA,NA,NA,NA,NA,65,94,45,NA,13,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
